ano,sexo,edad,poblacion
1988,mujer,78,21713
1989,mujer,78,22975
1990,mujer,78,2443
1991,mujer,78,25864
1992,mujer,78,26886
1993,mujer,78,27746
1994,mujer,78,28755
1995,mujer,78,29937
1996,mujer,78,31118
1997,mujer,78,36876
1998,mujer,78,37002
1999,mujer,78,38094
2000,mujer,78,38986
2001,mujer,78,41213
2002,mujer,78,43365
2003,mujer,78,45502
2004,mujer,78,47238
2005,mujer,78,48853
2006,mujer,78,50249
2007,mujer,78,51583
2008,mujer,78,52674
2009,mujer,78,53943
2010,mujer,78,55161
2011,mujer,78,56424
2012,mujer,78,57732
2013,mujer,78,59085
2014,mujer,78,61495
2015,mujer,78,63358
2016,mujer,78,65959
2017,mujer,78,68845
1979,mujer,79,18047
1980,mujer,79,18532
1981,mujer,79,18927
1982,mujer,79,19253
1983,mujer,79,19042
1984,mujer,79,1934
1985,mujer,79,1971
1986,mujer,79,18786
1987,mujer,79,18688
1988,mujer,79,19424
1989,mujer,79,20374
1990,mujer,79,21572
1991,mujer,79,22948
1992,mujer,79,24314
1993,mujer,79,25341
1994,mujer,79,26123
1995,mujer,79,27095
1996,mujer,79,28239
1997,mujer,79,29382
1998,mujer,79,35296
1999,mujer,79,35322
2000,mujer,79,36345
2001,mujer,79,37156
2002,mujer,79,3934
2003,mujer,79,41423
2004,mujer,79,43482
2005,mujer,79,45141
2006,mujer,79,46693
2007,mujer,79,48005
2008,mujer,79,49252
2009,mujer,79,50257
2010,mujer,79,51457
2011,mujer,79,52588
2012,mujer,79,5378
2013,mujer,79,55032
2014,mujer,79,56373
2015,mujer,79,5875
2016,mujer,79,60547
2017,mujer,79,631
1979,mujer,80,16404
1980,mujer,80,16891
1981,mujer,80,17344
1982,mujer,80,17712
1983,mujer,80,18013
1984,mujer,80,17789
1985,mujer,80,19467
1986,mujer,80,18356
1987,mujer,80,17513
1988,mujer,80,17435
1989,mujer,80,18126
1990,mujer,80,19022
1991,mujer,80,20155
1992,mujer,80,21457
1993,mujer,80,22803
1994,mujer,80,23728
1995,mujer,80,24488
1996,mujer,80,25416
1997,mujer,80,26521
1998,mujer,80,27621
1999,mujer,80,3365
2000,mujer,80,33572
2001,mujer,80,34531
2002,mujer,80,35263
2003,mujer,80,37397
2004,mujer,80,39412
2005,mujer,80,41396
2006,mujer,80,42978
2007,mujer,80,44434
2008,mujer,80,45656
2009,mujer,80,46822
2010,mujer,80,47751
2011,mujer,80,48871
2012,mujer,80,49903
2013,mujer,80,51015
2014,mujer,80,5223
2015,mujer,80,53556
2016,mujer,80,55916
2017,mujer,80,57638
1979,mujer,81,14798
1980,mujer,81,15282
1981,mujer,81,15738
1982,mujer,81,16161
1983,mujer,81,16501
1984,mujer,81,16776
1985,mujer,81,18537
1986,mujer,81,180
1987,mujer,81,16995
1988,mujer,81,16233
1989,mujer,81,1617
1990,mujer,81,1681
1991,mujer,81,17658
1992,mujer,81,18732
1993,mujer,81,20002
1994,mujer,81,21225
1995,mujer,81,22108
1996,mujer,81,22836
1997,mujer,81,23715
1998,mujer,81,24774
1999,mujer,81,25833
2000,mujer,81,31943
2001,mujer,81,31763
2002,mujer,81,32655
2003,mujer,81,33312
2004,mujer,81,3539
2005,mujer,81,37359
2006,mujer,81,39246
2007,mujer,81,40734
2008,mujer,81,42091
2009,mujer,81,43219
2010,mujer,81,44305
2011,mujer,81,45157
2012,mujer,81,46183
2013,mujer,81,47118
2014,mujer,81,4817
2015,mujer,81,49351
2016,mujer,81,50664
2017,mujer,81,52998
1979,mujer,82,13216
1980,mujer,82,13713
1981,mujer,82,14168
1982,mujer,82,14596
1983,mujer,82,14988
1984,mujer,82,153
1985,mujer,82,17614
1986,mujer,82,17015
1987,mujer,82,16537
1988,mujer,82,15633
1989,mujer,82,14946
1990,mujer,82,14904
1991,mujer,82,15501
1992,mujer,82,16297
1993,mujer,82,17357
1994,mujer,82,18493
1995,mujer,82,19651
1996,mujer,82,20482
1997,mujer,82,21175
1998,mujer,82,22015
1999,mujer,82,2302
2000,mujer,82,24026
2001,mujer,82,30172
2002,mujer,82,29899
2003,mujer,82,30728
2004,mujer,82,31315
2005,mujer,82,33386
2006,mujer,82,35237
2007,mujer,82,37029
2008,mujer,82,38416
2009,mujer,82,39676
2010,mujer,82,40708
2011,mujer,82,41708
2012,mujer,82,42482
2013,mujer,82,43412
2014,mujer,82,4426
2015,mujer,82,45259
2016,mujer,82,46411
2017,mujer,82,47709
1979,mujer,83,11697
1980,mujer,83,12164
1981,mujer,83,12631
1982,mujer,83,13058
1983,mujer,83,13456
1984,mujer,83,13814
1985,mujer,83,16681
1986,mujer,83,16038
1987,mujer,83,15503
1988,mujer,83,15087
1989,mujer,83,14279
1990,mujer,83,13668
1991,mujer,83,1364
1992,mujer,83,14203
1993,mujer,83,1501
1994,mujer,83,15929
1995,mujer,83,16995
1996,mujer,83,18073
1997,mujer,83,18862
1998,mujer,83,19514
1999,mujer,83,20314
2000,mujer,83,21261
2001,mujer,83,22213
2002,mujer,83,28357
2003,mujer,83,28002
2004,mujer,83,28771
2005,mujer,83,29328
2006,mujer,83,31304
2007,mujer,83,33069
2008,mujer,83,34757
2009,mujer,83,36044
2010,mujer,83,37198
2011,mujer,83,38138
2012,mujer,83,39037
2013,mujer,83,39735
2014,mujer,83,40587
2015,mujer,83,41357
2016,mujer,83,42314
2017,mujer,83,43435
1979,mujer,84,10212
1980,mujer,84,10699
1981,mujer,84,11136
1982,mujer,84,11576
1983,mujer,84,11972
1984,mujer,84,12338
1985,mujer,84,15753
1986,mujer,84,15036
1987,mujer,84,14489
1988,mujer,84,1402
1989,mujer,84,13661
1990,mujer,84,12943
1991,mujer,84,1241
1992,mujer,84,12402
1993,mujer,84,12997
1994,mujer,84,13675
1995,mujer,84,14528
1996,mujer,84,15515
1997,mujer,84,16512
1998,mujer,84,17253
1999,mujer,84,17872
2000,mujer,84,18627
2001,mujer,84,19523
2002,mujer,84,20416
2003,mujer,84,26514
2004,mujer,84,26084
2005,mujer,84,26851
2006,mujer,84,27292
2007,mujer,84,29195
2008,mujer,84,3087
2009,mujer,84,32446
2010,mujer,84,33633
2011,mujer,84,34683
2012,mujer,84,35522
2013,mujer,84,36323
2014,mujer,84,36958
2015,mujer,84,3773
2016,mujer,84,38444
2017,mujer,84,39352
1979,mujer,85,8821
1980,mujer,85,9284
1981,mujer,85,9741
1982,mujer,85,1015
1983,mujer,85,1056
1984,mujer,85,10924
1985,mujer,85,14819
1986,mujer,85,1408
1987,mujer,85,13453
1988,mujer,85,12981
1989,mujer,85,12582
1990,mujer,85,12273
1991,mujer,85,11647
1992,mujer,85,11191
1993,mujer,85,11243
1994,mujer,85,11743
1995,mujer,85,12377
1996,mujer,85,13159
1997,mujer,85,14068
1998,mujer,85,14987
1999,mujer,85,15673
2000,mujer,85,16264
2001,mujer,85,16971
2002,mujer,85,17808
2003,mujer,85,18644
2004,mujer,85,24657
2005,mujer,85,24208
2006,mujer,85,24884
2007,mujer,85,25258
2008,mujer,85,27071
2009,mujer,85,28659
2010,mujer,85,30126
2011,mujer,85,31203
2012,mujer,85,32142
2013,mujer,85,32883
2014,mujer,85,33596
2015,mujer,85,34174
2016,mujer,85,34879
2017,mujer,85,35533
1979,mujer,86,7528
1980,mujer,86,7961
1981,mujer,86,8394
1982,mujer,86,8823
1983,mujer,86,9204
1984,mujer,86,9579
1985,mujer,86,13892
1986,mujer,86,13117
1987,mujer,86,12471
1988,mujer,86,1194
1989,mujer,86,11534
1990,mujer,86,11202
1991,mujer,86,10944
1992,mujer,86,10404
1993,mujer,86,10056
1994,mujer,86,10076
1995,mujer,86,10546
1996,mujer,86,1112
1997,mujer,86,11832
1998,mujer,86,12662
1999,mujer,86,13506
2000,mujer,86,14141
2001,mujer,86,147
2002,mujer,86,15368
2003,mujer,86,16144
2004,mujer,86,16925
2005,mujer,86,23008
2006,mujer,86,22323
2007,mujer,86,22927
2008,mujer,86,23245
2009,mujer,86,24963
2010,mujer,86,26445
2011,mujer,86,27807
2012,mujer,86,28771
2013,mujer,86,29602
2014,mujer,86,3025
2015,mujer,86,30884
2016,mujer,86,31412
2017,mujer,86,32059
1979,mujer,87,6327
1980,mujer,87,6743
1981,mujer,87,7146
1982,mujer,87,7551
1983,mujer,87,7948
1984,mujer,87,8298
1985,mujer,87,12966
1986,mujer,87,12158
1987,mujer,87,115
1988,mujer,87,10953
1989,mujer,87,10507
1990,mujer,87,10161
1991,mujer,87,9887
1992,mujer,87,968
1993,mujer,87,928
1994,mujer,87,8937
1995,mujer,87,8972
1996,mujer,87,94
1997,mujer,87,9918
1998,mujer,87,10564
1999,mujer,87,11327
2000,mujer,87,12095
2001,mujer,87,12678
2002,mujer,87,13197
2003,mujer,87,13817
2004,mujer,87,1454
2005,mujer,87,15322
2006,mujer,87,21173
2007,mujer,87,2048
2008,mujer,87,20999
2009,mujer,87,21266
2010,mujer,87,22883
2011,mujer,87,24254
2012,mujer,87,25504
2013,mujer,87,26361
2014,mujer,87,27095
2015,mujer,87,27658
2016,mujer,87,28227
2017,mujer,87,28701
1979,mujer,88,5235
1980,mujer,88,5626
1981,mujer,88,6013
1982,mujer,88,6387
1983,mujer,88,6761
1984,mujer,88,7125
1985,mujer,88,12032
1986,mujer,88,1122
1987,mujer,88,10541
1988,mujer,88,9993
1989,mujer,88,9535
1990,mujer,88,917
1991,mujer,88,8887
1992,mujer,88,866
1993,mujer,88,8553
1994,mujer,88,8155
1995,mujer,88,7886
1996,mujer,88,7924
1997,mujer,88,8315
1998,mujer,88,8776
1999,mujer,88,9359
2000,mujer,88,10052
2001,mujer,88,10749
2002,mujer,88,11288
2003,mujer,88,11771
2004,mujer,88,12342
2005,mujer,88,13057
2006,mujer,88,13725
2007,mujer,88,19375
2008,mujer,88,18679
2009,mujer,88,19121
2010,mujer,88,19332
2011,mujer,88,20841
2012,mujer,88,221
2013,mujer,88,23239
2014,mujer,88,240
2015,mujer,88,2464
2016,mujer,88,25134
2017,mujer,88,2564
1979,mujer,89,4257
1980,mujer,89,4617
1981,mujer,89,4979
1982,mujer,89,5338
1983,mujer,89,5682
1984,mujer,89,6024
1985,mujer,89,111
1986,mujer,89,10288
1987,mujer,89,9615
1988,mujer,89,9053
1989,mujer,89,8602
1990,mujer,89,8225
1991,mujer,89,7931
1992,mujer,89,7703
1993,mujer,89,7582
1994,mujer,89,7439
1995,mujer,89,7114
1996,mujer,89,6903
1997,mujer,89,694
1998,mujer,89,7304
1999,mujer,89,7712
2000,mujer,89,824
2001,mujer,89,886
2002,mujer,89,9489
2003,mujer,89,9978
2004,mujer,89,10426
2005,mujer,89,11017
2006,mujer,89,11596
2007,mujer,89,12222
2008,mujer,89,1764
2009,mujer,89,16935
2010,mujer,89,17309
2011,mujer,89,17459
2012,mujer,89,1886
2013,mujer,89,20012
2014,mujer,89,2104
2015,mujer,89,21715
2016,mujer,89,22277
2017,mujer,89,22702
1979,mujer,90,3399
1980,mujer,90,3731
1981,mujer,90,4064
1982,mujer,90,44
1983,mujer,90,4731
1984,mujer,90,5043
1985,mujer,90,10143
1986,mujer,90,9377
1987,mujer,90,871
1988,mujer,90,8163
1989,mujer,90,7711
1990,mujer,90,7344
1991,mujer,90,7037
1992,mujer,90,6804
1993,mujer,90,6694
1994,mujer,90,6525
1995,mujer,90,6417
1996,mujer,90,6163
1997,mujer,90,5999
1998,mujer,90,6033
1999,mujer,90,6367
2000,mujer,90,6728
2001,mujer,90,7205
2002,mujer,90,7759
2003,mujer,90,8322
2004,mujer,90,8761
2005,mujer,90,924
2006,mujer,90,9705
2007,mujer,90,10237
2008,mujer,90,10813
2009,mujer,90,15971
2010,mujer,90,15271
2011,mujer,90,15577
2012,mujer,90,15666
2013,mujer,90,16954
2014,mujer,90,18001
2015,mujer,90,18929
2016,mujer,90,1953
2017,mujer,90,2002
1979,mujer,91,264
1980,mujer,91,2955
1981,mujer,91,3262
1982,mujer,91,357
1983,mujer,91,3878
1984,mujer,91,4181
1985,mujer,91,9219
1986,mujer,91,8466
1987,mujer,91,7846
1988,mujer,91,7307
1989,mujer,91,6867
1990,mujer,91,6508
1991,mujer,91,6213
1992,mujer,91,5971
1993,mujer,91,5856
1994,mujer,91,5701
1995,mujer,91,5574
1996,mujer,91,5492
1997,mujer,91,5298
1998,mujer,91,5176
1999,mujer,91,5214
2000,mujer,91,5512
2001,mujer,91,5838
2002,mujer,91,6263
2003,mujer,91,6751
2004,mujer,91,7253
2005,mujer,91,7722
2006,mujer,91,808
2007,mujer,91,8501
2008,mujer,91,8993
2009,mujer,91,9524
2010,mujer,91,14375
2011,mujer,91,13685
2012,mujer,91,13927
2013,mujer,91,13962
2014,mujer,91,15147
2015,mujer,91,16096
2016,mujer,91,16939
2017,mujer,91,17462
1979,mujer,92,1989
1980,mujer,92,227
1981,mujer,92,256
1982,mujer,92,2843
1983,mujer,92,3126
1984,mujer,92,3405
1985,mujer,92,8292
1986,mujer,92,7587
1987,mujer,92,6992
1988,mujer,92,6503
1989,mujer,92,6074
1990,mujer,92,5724
1991,mujer,92,5447
1992,mujer,92,5216
1993,mujer,92,5089
1994,mujer,92,4935
1995,mujer,92,482
1996,mujer,92,473
1997,mujer,92,4672
1998,mujer,92,4532
1999,mujer,92,4436
2000,mujer,92,4482
2001,mujer,92,4739
2002,mujer,92,5033
2003,mujer,92,5413
2004,mujer,92,5839
2005,mujer,92,6351
2006,mujer,92,6701
2007,mujer,92,7027
2008,mujer,92,7418
2009,mujer,92,7866
2010,mujer,92,8354
2011,mujer,92,12874
2012,mujer,92,12193
2013,mujer,92,12378
2014,mujer,92,12367
2015,mujer,92,13451
2016,mujer,92,14321
2017,mujer,92,15076
1979,mujer,93,143
1980,mujer,93,1698
1981,mujer,93,1957
1982,mujer,93,2224
1983,mujer,93,2484
1984,mujer,93,2741
1985,mujer,93,7368
1986,mujer,93,6731
1987,mujer,93,6187
1988,mujer,93,5728
1989,mujer,93,5346
1990,mujer,93,5012
1991,mujer,93,4735
1992,mujer,93,4525
1993,mujer,93,441
1994,mujer,93,4249
1995,mujer,93,4134
1996,mujer,93,4047
1997,mujer,93,3984
1998,mujer,93,3945
1999,mujer,93,3851
2000,mujer,93,3782
2001,mujer,93,3838
2002,mujer,93,4063
2003,mujer,93,4322
2004,mujer,93,4659
2005,mujer,93,5098
2006,mujer,93,5472
2007,mujer,93,5794
2008,mujer,93,6088
2009,mujer,93,6448
2010,mujer,93,6859
2011,mujer,93,7309
2012,mujer,93,11476
2013,mujer,93,10801
2014,mujer,93,10936
2015,mujer,93,1089
2016,mujer,93,11889
2017,mujer,93,12683
1979,mujer,94,1404
1980,mujer,94,1209
1981,mujer,94,1456
1982,mujer,94,1695
1983,mujer,94,1939
1984,mujer,94,2176
1985,mujer,94,6441
1986,mujer,94,5908
1987,mujer,94,5417
1988,mujer,94,4998
1989,mujer,94,465
1990,mujer,94,4363
1991,mujer,94,4109
1992,mujer,94,3891
1993,mujer,94,379
1994,mujer,94,3647
1995,mujer,94,3525
1996,mujer,94,3443
1997,mujer,94,3385
1998,mujer,94,3342
1999,mujer,94,3319
2000,mujer,94,3262
2001,mujer,94,3219
2002,mujer,94,3274
2003,mujer,94,3471
2004,mujer,94,3694
2005,mujer,94,4066
2006,mujer,94,4375
2007,mujer,94,4702
2008,mujer,94,4993
2009,mujer,94,5269
2010,mujer,94,5595
2011,mujer,94,5972
2012,mujer,94,6385
2013,mujer,94,10192
2014,mujer,94,9528
2015,mujer,94,962
2016,mujer,94,9553
2017,mujer,94,10465
1979,mujer,95,6540
1980,mujer,95,1214
1981,mujer,95,1028
1982,mujer,95,1257
1983,mujer,95,1476
1984,mujer,95,1698
1985,mujer,95,5522
1986,mujer,95,5094
1987,mujer,95,4692
1988,mujer,95,433
1989,mujer,95,4014
1990,mujer,95,3747
1991,mujer,95,3535
1992,mujer,95,3346
1993,mujer,95,3249
1994,mujer,95,3104
1995,mujer,95,3002
1996,mujer,95,2913
1997,mujer,95,2854
1998,mujer,95,2818
1999,mujer,95,2796
2000,mujer,95,2786
2001,mujer,95,2756
2002,mujer,95,2732
2003,mujer,95,2785
2004,mujer,95,2966
2005,mujer,95,3237
2006,mujer,95,3471
2007,mujer,95,3742
2008,mujer,95,404
2009,mujer,95,4303
2010,mujer,95,4563
2011,mujer,95,4856
2012,mujer,95,5204
2013,mujer,95,5593
2014,mujer,95,9025
2015,mujer,95,8374
2016,mujer,95,8439
2017,mujer,95,8349
1979,mujer,96,5010
1980,mujer,96,5370
1981,mujer,96,1058
1982,mujer,96,8830
1983,mujer,96,1094
1984,mujer,96,1294
1985,mujer,96,4595
1986,mujer,96,432
1987,mujer,96,4004
1988,mujer,96,3703
1989,mujer,96,3441
1990,mujer,96,3206
1991,mujer,96,3006
1992,mujer,96,2855
1993,mujer,96,2776
1994,mujer,96,2641
1995,mujer,96,2535
1996,mujer,96,2463
1997,mujer,96,2405
1998,mujer,96,2363
1999,mujer,96,2343
2000,mujer,96,234
2001,mujer,96,2337
2002,mujer,96,2332
2003,mujer,96,2321
2004,mujer,96,2375
2005,mujer,96,2609
2006,mujer,96,2765
2007,mujer,96,2973
2008,mujer,96,3212
2009,mujer,96,3481
2010,mujer,96,3721
2011,mujer,96,3959
2012,mujer,96,4228
2013,mujer,96,4559
2014,mujer,96,4935
2015,mujer,96,7966
2016,mujer,96,7348
2017,mujer,96,7391
1979,mujer,97,3860
1980,mujer,97,4150
1981,mujer,97,4470
1982,mujer,97,9340
1983,mujer,97,7680
1984,mujer,97,9610
1985,mujer,97,3665
1986,mujer,97,3539
1987,mujer,97,3355
1988,mujer,97,3133
1989,mujer,97,2909
1990,mujer,97,272
1991,mujer,97,2556
1992,mujer,97,2409
1993,mujer,97,2355
1994,mujer,97,2243
1995,mujer,97,2149
1996,mujer,97,2076
1997,mujer,97,2017
1998,mujer,97,1986
1999,mujer,97,196
2000,mujer,97,195
2001,mujer,97,1962
2002,mujer,97,1973
2003,mujer,97,1979
2004,mujer,97,1978
2005,mujer,97,2111
2006,mujer,97,2231
2007,mujer,97,2373
2008,mujer,97,2557
2009,mujer,97,277
2010,mujer,97,3015
2011,mujer,97,3238
2012,mujer,97,3459
2013,mujer,97,372
2014,mujer,97,4049
2015,mujer,97,4436
2016,mujer,97,704
2017,mujer,97,6447
1979,mujer,98,3000
1980,mujer,98,3250
1981,mujer,98,3520
1982,mujer,98,3810
1983,mujer,98,8370
1984,mujer,98,6770
1985,mujer,98,2744
1986,mujer,98,2802
1987,mujer,98,2722
1988,mujer,98,2598
1989,mujer,98,2446
1990,mujer,98,2286
1991,mujer,98,2148
1992,mujer,98,2035
1993,mujer,98,1989
1994,mujer,98,1891
1995,mujer,98,1815
1996,mujer,98,1747
1997,mujer,98,1707
1998,mujer,98,166
1999,mujer,98,1647
2000,mujer,98,1635
2001,mujer,98,1634
2002,mujer,98,1654
2003,mujer,98,1672
2004,mujer,98,1688
2005,mujer,98,1755
2006,mujer,98,1808
2007,mujer,98,1922
2008,mujer,98,2052
2009,mujer,98,2224
2010,mujer,98,241
2011,mujer,98,2635
2012,mujer,98,2845
2013,mujer,98,3061
2014,mujer,98,3323
2015,mujer,98,3678
2016,mujer,98,413
2017,mujer,98,6237
1979,mujer,99,2380
1980,mujer,99,2570
1981,mujer,99,2800
1982,mujer,99,3070
1983,mujer,99,3330
1984,mujer,99,7590
1985,mujer,99,1818
1986,mujer,99,2084
1987,mujer,99,2146
1988,mujer,99,2098
1989,mujer,99,2016
1990,mujer,99,1914
1991,mujer,99,1803
1992,mujer,99,1704
1993,mujer,99,168
1994,mujer,99,1598
1995,mujer,99,1532
1996,mujer,99,148
1997,mujer,99,1434
1998,mujer,99,1407
1999,mujer,99,1379
2000,mujer,99,1378
2001,mujer,99,1376
2002,mujer,99,138
2003,mujer,99,1406
2004,mujer,99,1428
2005,mujer,99,1532
2006,mujer,99,1514
2007,mujer,99,1567
2008,mujer,99,1679
2009,mujer,99,18
2010,mujer,99,1963
2011,mujer,99,2128
2012,mujer,99,2338
2013,mujer,99,2545
2014,mujer,99,2767
2015,mujer,99,3052
2016,mujer,99,3474
2017,mujer,99,409
1979,mujer,100,5810
1980,mujer,100,6370
1981,mujer,100,6980
1982,mujer,100,7670
1983,mujer,100,8450
1984,mujer,100,9250
1985,mujer,100,3638
1986,mujer,100,3998
1987,mujer,100,4464
1988,mujer,100,4867
1989,mujer,100,5145
1990,mujer,100,5304
1991,mujer,100,5361
1992,mujer,100,5341
1993,mujer,100,5291
1994,mujer,100,5232
1995,mujer,100,5143
1996,mujer,100,5044
1997,mujer,100,4944
1998,mujer,100,4856
1999,mujer,100,478
2000,mujer,100,4721
2001,mujer,100,4697
2002,mujer,100,4698
2003,mujer,100,4716
2004,mujer,100,4764
2005,mujer,100,4912
2006,mujer,100,5051
2007,mujer,100,5164
2008,mujer,100,5317
2009,mujer,100,555
2010,mujer,100,5853
2011,mujer,100,6249
2012,mujer,100,672
2013,mujer,100,729
2014,mujer,100,7968
2015,mujer,100,8768
2016,mujer,100,9793
2017,mujer,100,1125
