dataset,year,age,cohort,obs_tasa_x100k,pred_tasa_x100k,abs_error_100k,rel_abs_error
train,2013,17,1996,20.534640407835813,19.616139439938173,0.9185009678976392,0.04472934269387566
train,2014,1,2013,0.2921597859053089,0.3133652971936017,0.02120551128829279,0.07258189631578203
train,2014,2,2012,0.0773251677956141,0.07112205694420529,0.006203110851408816,0.08022111077372193
train,2014,3,2011,0.09816835037658599,0.091425022054516,0.0067433283220699886,0.06869147027665283
train,2014,4,2010,0.2852953091745265,0.2922903917127915,0.006995082538264974,0.024518743608088155
train,2014,5,2009,0.8438986130278089,0.6685286843872638,0.17536992864054513,0.20780923908753762
train,2014,6,2008,0.9508135976124256,0.9060747405101882,0.04473885710223735,0.047053236527678406
train,2014,7,2007,1.1263785140121487,1.1569888824924304,0.030610368480281647,0.02717591653201964
train,2014,8,2006,1.2994885862668748,1.2286294346077444,0.07085915165913037,0.05452849098323943
train,2014,9,2005,1.3574225955869148,1.5106687627882194,0.15324616720130457,0.11289495820933491
train,2014,10,2004,2.1167702178897425,2.2715130935764845,0.15474287568674194,0.07310329405566543
train,2014,11,2003,3.1001491559262644,3.2026481361320487,0.1024989802057843,0.033062596362440674
train,2014,12,2002,4.736504947068385,4.035861960805787,0.700642986262598,0.1479240482364758
train,2014,13,2001,5.439041198645141,5.651283896012713,0.2122426973675724,0.039022079373181216
train,2014,14,2000,7.112493569120398,8.053044260901126,0.9405506917807287,0.13223923264607104
train,2014,15,1999,11.415588373832811,11.728760018163852,0.3131716443310406,0.02743368401832669
train,2014,16,1998,19.618429650094768,16.825672585806174,2.792757064288594,0.14235375175785087
train,2014,17,1997,20.569390283857587,19.763389877738767,0.8060004061188195,0.03918445782767378
train,2015,1,2014,0.23985404082102568,0.3133652971936017,0.073511256372576,0.3064832934256136
train,2015,2,2013,0.1559142565137728,0.07112205694420529,0.08479219956956752,0.5438386550721453
train,2015,3,2012,0.0744532710176,0.091425022054516,0.01697175103691599,0.22795171796650932
train,2015,4,2011,0.2863328328076342,0.30733041327395505,0.02099758046632083,0.07333277242555769
train,2015,5,2010,0.5401695886976879,0.6033384427185957,0.06316885402090777,0.11694263309618491
train,2015,6,2009,1.1003958204282849,0.9750715077099787,0.12532431271830613,0.11389021149627301
