age,age_label,year,obs_x100k,pred_x100k,phase,err_abs,error_pct
11,50–54,2007,4.456859057645596,4.79180216928446,train,0.3349431116388635,7.515227816421062
11,50–54,2008,4.157301061466397,4.536935820539349,train,0.3796347590729523,9.131760088095339
11,50–54,2009,4.1021221043976555,4.0504007952562,train,0.05172130914145523,1.2608427498052217
11,50–54,2010,3.44057024620982,3.6584224211248975,train,0.21785217491507725,6.33186243341685
11,50–54,2011,3.83510886230442,3.246046353831848,train,0.5890625084725718,15.359733703064144
11,50–54,2012,2.8200524529756255,3.0072579895300198,train,0.18720553655439431,6.63837072806434
11,50–54,2013,3.377610495547117,3.0706251553352644,train,0.30698534021185253,9.08883190103085
11,50–54,2014,3.1001491559262644,3.079166022719061,train,0.02098313320720324,0.6768426985873165
11,50–54,2015,3.0709736123748863,2.9937909875962037,train,0.07718262477868265,2.5132949520525107
11,50–54,2016,3.088293952004191,3.3054679032426018,train,0.21717395123841055,7.032165804601356
11,50–54,2017,2.3079805939130127,2.9565159731377055,train,0.6485353792246928,28.09968943998565
11,50–54,2018,2.574267620861865,3.448117805789918,train,0.8738501849280529,33.94558428371514
11,50–54,2019,2.727041900261759,3.3147469321662446,test,0.5877050319044854,21.55100850661934
11,50–54,2020,2.367479428424905,3.1624044344422604,test,0.7949250060173552,33.57684955878254
11,50–54,2021,2.607542098223938,2.9736423527415754,test,0.3661002545176375,14.040051539992298
11,50–54,2022,2.71004766431832,2.878509301954163,test,0.16846163763584343,6.216187259504085
11,50–54,2023,3.174217275893948,2.781008857457937,test,0.3932084184360112,12.387570990245862
12,55–59,1979,17.85788078610096,19.93098169190647,train,2.0731009058055108,11.608885346681417
12,55–59,1980,19.26534806062163,19.136170805291904,train,0.12917725532972568,0.6705160733314961
12,55–59,1981,18.859690783668334,20.983641208184004,train,2.1239504245156695,11.261851792156198
12,55–59,1982,19.877870364480632,19.508101812005517,train,0.3697685524751151,1.8602020523076108
12,55–59,1983,19.251928699015856,17.833831887486237,train,1.4180968115296189,7.3659986679781895
12,55–59,1984,15.109544195416772,16.192209312423557,train,1.0826651170067851,7.165438632723239
12,55–59,1985,17.863501270226816,16.892905004435217,train,0.970596265791599,5.43340440997027
12,55–59,1986,14.15439662243611,14.912290788228615,train,0.7578941657925053,5.354478795593227
12,55–59,1987,14.63378941977025,14.215832810910333,train,0.41795660885991737,2.856106486644245
12,55–59,1988,14.790857278087838,13.68016016378652,train,1.1106971143013187,7.509349143316929
12,55–59,1989,12.2016744122325,11.007024019966066,train,1.1946503922664338,9.790872563103022
12,55–59,1990,9.758749033306716,9.762349929717631,train,0.003600896410915766,0.03689915990897878
12,55–59,1991,9.482170427584046,9.750660804249534,train,0.26849037666548803,2.831528696050831
12,55–59,1992,10.032905904517138,9.377512560518834,train,0.6553933439983037,6.532437862326851
12,55–59,1993,10.5500035332559,9.593961075453256,train,0.9560424578026439,9.062010783114816
12,55–59,1994,9.654552316458672,8.914912448719399,train,0.7396398677392728,7.66104779895766
12,55–59,1995,9.708303550098178,8.740778905935308,train,0.9675246441628698,9.96594965505673
12,55–59,1996,7.407914986767612,8.243976138154126,train,0.8360611513865139,11.286052187152904
12,55–59,1997,7.268811414726074,7.0722929823725185,train,0.19651843235355582,2.7035841369529
12,55–59,1998,8.148108338635383,8.438357163426767,train,0.2902488247913837,3.5621620715955475
12,55–59,1999,8.436591082606755,8.332627435472139,train,0.10396364713461637,1.2322944909461402
12,55–59,2000,7.715683493018512,7.2851891804613675,train,0.4304943125571441,5.57947086537018
12,55–59,2001,7.495052878757088,7.8618849047719435,train,0.36683202601485565,4.8943220541452375
12,55–59,2002,6.090559187608535,7.223722567370307,train,1.133163379761772,18.60524370352125
12,55–59,2003,6.140550050481034,7.496446441379401,train,1.3558963908983674,22.08102498557357
